"id","source","target","cost","reverse_cost","the_geom"
832,1332,1333,"314.35681291482416","314.35681291482416","0102000020E610000011000000738236397CF83C4013656F29E7844440F4A78DEA74F83C408819D0C1E984444016B13ED46CF83C40FF2F8D15EB84444071862C1C52F83C402F8C4F5CE98444405C2E2CC94BF83C40472A42A0E98444400021EDDA39F83C40E939330BFE844440D1402C9B39F83C4063E712B30385444079AEEFC341F83C40672211BF07854440938FDD054AF83C408E89DEF30D85444027350FBB4AF83C40BB8509FE12854440B464445843F83C4014138A6313854440DF4B868840F83C40A2C739FB14854440742502D53FF83C400CE8853B178544406B47718E3AF83C40FA34DDA1178544408A07EF062CF83C40E24E33EE17854440A2A2A0CA1FF83C403561FBC918854440FCFB8C0B07F83C40645529E219854440"
833,1334,1334,"8.311335232852894","8.311335232852894","0102000020E610000002000000493AB99514F83C40D5FBD703F784444034E2B8420EF83C400438BD8BF7844440"
834,1335,1335,"5.495701445283615","5.495701445283615","0102000020E6100000020000007A0904F005F83C4053019C830C8544402FAC76A801F83C4088B839950C854440"
835,1328,1336,"117.14432912317989","117.14432912317989","0102000020E6100000050000008D54298760F83C40E5E324DE4B8544407674B7465FF83C4016FE672849854440B96FB54E5CF83C403D34E2B8428544405EB3A6C354F83C40B4BD272037854440897D022846F83C403DCC03FD2A854440"
836,1337,1338,"94.75567767802077","94.75567767802077","0102000020E6100000030000004955C9B6C2FC3C401CC6EE4CB286444053020759BBFC3C40C5A63A89AD86444068DB7A979CFC3C4052B9895A9A864440"
837,1018,1339,"164.554493921083","164.554493921083","0102000020E61000000400000097A6ADB607FC3C40DEF24707DA854440312F76B11FFC3C4097EA5D17D985444022646A5C49FC3C40C1CB67D4D7854440B5D6619687FC3C40AA8FD14BD6854440"
1096,1340,1341,"11.339585473938348","11.339585473938348","0102000020E610000002000000FA0ED99B73F93C407C9A931799844440DBFD2AC077F93C40E6A03A0C9C844440"
839,1342,1343,"58.085404806626926","58.085404806626926","0102000020E61000000300000002220E23CE023D40DE0EC3FD36884440D62CE11AE9023D4092F3B4B23388444021A7542EF9023D408737C6A931884440"
840,1344,1345,"68.18785376291964","68.18785376291964","0102000020E610000002000000EF92382BA2023D400913EBF93F884440F8AA9509BF023D40ADA415DF50884440"
841,1346,1347,"62.50018830122536","62.50018830122536","0102000020E610000004000000B1A71DFE9A023D409824856863884440CD97721992023D40A19D78735D884440720FAE2589023D40097BC9B5578844400B5D2E8782023D40F9D9C87553884440"
842,1348,1349,"56.414160791157826","56.414160791157826","0102000020E61000000200000057D0B4C4CA023D40E18E8186488844404DC2E0F5F4023D40C1351C3B4D884440"
843,1350,1351,"29.896472589463585","29.896472589463585","0102000020E610000002000000D62CE11AE9023D4092F3B4B233884440BCBB84F9E1023D4079E4B44C2B884440"
844,1352,1353,"60.43507911939351","60.43507911939351","0102000020E610000003000000D52A55FDA5023D40F36789DF5E88444080FE3163C0023D40FBF1F2CF678844408183AC5DC9023D40760767A66A884440"
936,1494,1495,"239.3465990684626","239.3465990684626","0102000020E610000003000000E2EA0088BBFA3C402B604C44098844402C62D8614CFA3C40178C005DEA874440BDEB223B25FA3C4082C3B068DF874440"
845,848,1354,"269.7374196154331","269.7374196154331","0102000020E6100000100000003F81C17F04013D40BB0F9B2386884440387062A307013D4027F49FDA858844403879DB9612013D40E61EB7048588444050F234AA1D013D40EC6B5D6A848844400302429028013D409354A69883884440F4A9BE4E45013D40F9DDCF84818844409FBCD93054013D40173F32C280884440393C293861013D40A741D13C80884440FC6200F26F013D40182BC5E97F884440D5ED47E581013D401ED48F977F8844404BF0E1ED9C013D40659AFA8A7F8844405E45EB4DB1013D405F950B957F884440FA7486F3BA013D406B71D75C7F884440424AA24DC4013D40B9B2FAD97E884440D8BC056DCD013D407EE200FA7D8844404027CE9BD4013D40B4571F0F7D884440"
846,1355,1356,"101.449933481821","101.449933481821","0102000020E6100000050000003520E7A2C6013D401E166A4DF387444053D4F434BB013D4004B1C79F03884440918EBCBDB5013D4077DDB64A0B88444021DF4A1BB3013D40E778BB140D8844408F79D3E3AD013D406F0ED76A0F884440"
847,521,519,"77.63069649405675","77.63069649405675","0102000020E61000000200000094B3C1D375003D40D4DC651AA8874440406DAF6076003D40EBCAC23291874440"
848,429,1357,"96.58717220021822","96.58717220021822","0102000020E610000004000000529CA38E8E013D40FD8DD1956388444081ECF5EE8F013D408303102D68884440CCED5EEE93013D40AFDF5D786F8844404BF0E1ED9C013D40659AFA8A7F884440"
849,1358,1359,"98.78323730867812","98.78323730867812","0102000020E6100000040000000EE83BAEFC003D40EBA9D55757884440B9252834FF003D40E04092A34A88444029D599D601013D402E2350583D8844404C07A17202013D4000AB23473A884440"
850,418,1360,"56.966845290630566","56.966845290630566","0102000020E61000000300000094185F0F81023D40644EE152DF874440016DAB5967023D4001E0D8B3E7874440C36D23545F023D407C992842EA874440"
851,1361,1362,"56.096131439313254","56.096131439313254","0102000020E610000003000000FF13121F8E023D406336B7F8CA874440CEBCC1BC6C023D404C2E6B07C8874440440C851964023D4094282092C6874440"
852,1363,1364,"157.16601505301762","157.16601505301762","0102000020E61000000A0000007095271076023D40D11F9A79728844404E66176767023D407638BA4A778844401680EB2F60023D40097C8F4479884440B6CA5D9555023D40323784CF7B884440F0FB372F4E023D4037644D767D884440B6099C114A023D40CC51369B7D88444035EF384547023D409067976F7D8844407E7F942243023D409C9F877F7D88444039D0436D1B023D400FCC762A858844407421FBC511023D408F47BAB07F884440"
853,519,1365,"55.0989782686446","55.0989782686446","0102000020E610000005000000406DAF6076003D40EBCAC23291874440E894360B6A003D40DB519CA38E874440BB287AE063003D406A824D428E87444090C82D9C5A003D40167EBACB8F8744405445A79D50003D400E1137A792874440"
854,1366,1367,"67.81074899305555","67.81074899305555","0102000020E610000002000000916E3AB82A013D40CA479C5FDE8744402524D236FE003D400CE47E2CE9874440"
855,1368,1369,"26.73023355474383","26.73023355474383","0102000020E6100000020000004CDE0033DFF93C408DEE2076A6854440DF516342CCF93C40AF8A81BFA9854440"
856,1370,1371,"157.976460829459","157.976460829459","0102000020E6100000070000009DD5027B4C023D402CCDF79D70884440B8B06EBC3B023D40E26AAEE4748844407421FBC511023D408F47BAB07F88444052657330F6013D406811402086884440C7F07D16F0013D4032E4D87A86884440CEA5B8AAEC013D40862AEBED85884440251818C3E6013D40E76CA6E782884440"
857,1372,1373,"412.8226632146033","412.8226632146033","0102000020E6100000090000008D7FFA2A54003D40D4D4B2B5BE87444019479B994F003D40127E4EE6C4874440C0CA468C43003D404A1751C9EF874440B258D47146003D40B45483D5FD8744406E5166834C003D4094B99E8D018844407D2079E750003D40BFF451A1158844402161736957003D40D52478431A884440835F347568003D40B756C565268844404B4E379A6D003D4003D770EC34884440"
858,1374,1375,"139.60451535552468","139.60451535552468","0102000020E610000002000000571BADB4D6FF3C40387E4D7BEF874440C0CA468C43003D404A1751C9EF874440"
859,1376,1377,"174.09327040180415","174.09327040180415","0102000020E610000009000000A74302A150003D404DBAD2D7988744401B2B31CF4A003D40B8E68EFE978744401189E71148003D4048C153C8958744402D82B5204A003D40D62A0B708B8744409EF5DF394A003D40B4609802888744409AA03CE246003D40EBA7A4F3868744404CFA7B293C003D4073710AE187874440F4BF5C8B16003D401C412AC58E874440349188DF03003D40620C512A86874440"
860,1378,518,"757.8163606934781","757.8163606934781","0102000020E610000013000000765666A5A4003D40E700C11C3D884440EDC506C199003D40D92038D329884440C081244795003D4052D90B6025884440A5DC7D8E8F003D40784BCD7921884440B24577B581003D40D931642B1E884440958BE72274003D4088A1D5C9198844404DA25EF069003D40FFBA89100D884440868B811A63003D40512BF125F9874440CA92EF085D003D40862CC198E3874440AD09B31A5C003D402EB3637EC9874440181CCAF55B003D401E6E8786C5874440303086CD5B003D408AA07B20C38744408D7FFA2A54003D40D4D4B2B5BE8744401DE4F56052003D404166C28AAE874440A74302A150003D404DBAD2D7988744405445A79D50003D400E1137A792874440BB5E3F694D003D4095383CCE7E874440049376FE48003D406F2A52616C8744407DCF488446003D403758930266874440"
861,1379,1380,"133.43036694630612","133.43036694630612","0102000020E610000006000000D9C9856F06003D40456DD1B826884440CD77F01307003D403F0345871B884440D03C258C0B003D40EF9293E4148844405814C0DE0E003D409FC085860F884440C78FE7E912003D40249DDC4A0A88444097CC0C761E003D404D0DD9E500884440"
862,1377,1381,"189.90411621060997","189.90411621060997","0102000020E610000007000000349188DF03003D40620C512A86874440D797B6C9F2FF3C4028E329F576874440C59C56C0F3FF3C40F4D59F0E758744406BAD799FF4FF3C402432625573874440D46B6924F8FF3C402EF30CD06C87444086FF740305003D40C32EE5D76A874440209738F240003D4015747B4963874440"
863,1382,1383,"158.28942883523308","158.28942883523308","0102000020E610000003000000F3107CC2C8FF3C4047B0CCB62E88444023426D65D3FF3C40D822B3C414884440E4141DC9E5FF3C4041BB438A01884440"
864,1384,1385,"89.0743682949251","89.0743682949251","0102000020E610000003000000D03C258C0B003D40EF9293E4148844401ABF95911F003D409675A49F158844407D2079E750003D40BFF451A115884440"
865,1386,1387,"105.02744262271935","105.02744262271935","0102000020E6100000050000000929893611013D4036FAE29C2287444022669BC019013D40482355CA21874440A9CAADFF29013D40616B5B39208744406283859334013D40F9D5C16625874440389AC8714C013D400B02751431874440"
866,1388,1389,"14.923745239272035","14.923745239272035","0102000020E610000002000000E8D84125AE013D40E247EB5EDD8644409B1E1494A2013D409A0BB7D7DD864440"
867,1390,1391,"328.09185589174973","328.09185589174973","0102000020E610000011000000CA202D848B013D40CCEB8843368744409900B2C68F013D401E79D6242E874440ED8E7BA98E013D40D8BEDB172B874440643BDF4F8D013D40B6984462278744407FC39F3C87013D4023D1706F238744401C52561D83013D4090A740C12087444008420D3A7C013D40988A8D791D8744405FFC23C275013D40161406651A874440381C4C7963013D407FF78E1A13874440850C3F9358013D40A0E062450D874440FDE373DD4A013D40F125F9B6058744406CA9CD4939013D4090508E5DFD864440DBA2714D26013D4062348694FA864440248FF17222013D40FA8106F6F3864440EF95D46421013D40858B2661F08644404E42E90B21013D40DB9B29BEEB8644409BEA24B616013D402B792B01E7864440"
868,1392,1393,"220.70930142880445","220.70930142880445","0102000020E610000007000000620910AA79013D4097080A7206874440E6B6D8486D013D40A2629CBF09874440850C3F9358013D40A0E062450D8744407FCD830541013D4080176CD91087444070B0373124013D406639BF1715874440225D22CD0E013D4042711129178744408BC6DADFD9003D40FE0A3E7210874440"
869,1394,892,"170.2903048146505","170.2903048146505","0102000020E610000008000000DBA2714D26013D4062348694FA86444092859E831D013D40A1E35938FF8644409524743C0B013D40F245D67503874440A43DB901FA003D40C7D45DD905874440A20BEA5BE6003D4002B9C491078744401C0C7558E1003D4096E82CB3088744408BC6DADFD9003D40FE0A3E7210874440B7F8CA72C8003D40A5E892BB19874440"
870,1395,1396,"61.466814350681766","61.466814350681766","0102000020E610000002000000852DD1B41F023D40B732970AE08644402CFEA5FBEF013D402F83D668DE864440"
871,1397,1398,"86.93150263918818","86.93150263918818","0102000020E61000000400000007753689E6003D40E37217BC43874440914D4DDDF0003D40BDDD37633D874440D8028C78FC003D4095CC5603398744400EB2762513013D40647B88A130874440"
872,1399,1400,"189.00262192101553","189.00262192101553","0102000020E61000000F00000027C4B70B28033D403EDBB4633488444066E31CD02D033D4030911CFA3888444087C1FC1532033D40CF7C73243C884440A823DB5438033D403ECA880B40884440D0DECFDF3A033D409723BFD9418844401BACEE4740033D4001CE41864488444005E165E146033D407C3FDAA447884440AFCA2A114D033D40754820144A884440B25B15F252033D40D3A645D84B884440795E85EF58033D40618907944D8844406AE0A2EE5E033D40E4D7B4F74E88444047B7144669033D4060D9BBF550884440094E7D2079033D40D58D1C8E53884440BCB9AE4E84033D405D3DDD2F55884440DFD4511F92033D403E8E8B0F58884440"
873,1400,1401,"61.91122241540047","61.91122241540047","0102000020E610000005000000DFD4511F92033D403E8E8B0F58884440CD2A22799D033D4031C0F4AC5A884440EC38D961A7033D40EE68D25C5D884440B3976DA7AD033D40709DDA745F884440AEE3AE14B8033D4032BB383B63884440"
874,1401,16,"183.38896126560155","183.38896126560155","0102000020E610000011000000AEE3AE14B8033D4032BB383B638844409904B9D5BD033D400217BF8465884440AFC44D57C1033D400D77894567884440425E0F26C5033D4089D4B48B69884440A43FEA65CA033D40F23680C86C88444020555E3CCD033D40B5FEF1B96E884440FA8678DAD0033D40D2393FC5718844401CAD0F90D4033D4094298B677588444086FB6DF4D6033D404BF553D279884440EBC0DE69D7033D40AE388BCD7D8844402DF823FBD6033D402F1FA402828844406359D537D5033D405CEDBCE886884440AC6D2F0ED3033D40BFEE74E789884440FB720B02D0033D40C4E7F3F68C8844403FA253A1CB033D40B6A3930090884440C9213DA0C7033D40FD77335992884440C5707500C4033D40E4E7757A94884440"
875,1402,1403,"87.67515054831529","87.67515054831529","0102000020E61000000C000000C718B38064033D405352712DA4884440D219187959033D405A07ACC1A08844400AE35DE454033D408B49C9BC9F8844401FC253234F033D40BBE70A009F884440F2B1BB4049033D4050EF98709E8844403024CC5944033D408578245E9E8844403278F3AF40033D40A920F58D9E8844404CCC69053C033D409DCE5F329F88444085DD66E036033D4043DF8211A0884440750E547C32033D4066F7E461A18844404E2B85402E033D40F407B941A388444007FBC09F2B033D40FF678302A5884440"
876,18,1082,"114.91095285748128","114.91095285748128","0102000020E610000005000000B4FDD071DA023D40A8A1B206948844409E4B27C8BE023D40F5AE8BEC9488444072B90BDEA1023D40EF61E58695884440DAD59A9C90023D402B943B2295884440477B174A81023D40251FBB0B94884440"
877,1003,1001,"57.514915395974526","57.514915395974526","0102000020E61000000500000044D554BBCB043D4096BABFD59588444065D295BEC6043D4016B545E39A884440D2246717C2043D4056229A8A9E884440C946D6D0BC043D4024C09FD0A188444096314FF8B6043D40644799C3A4884440"
878,1404,1405,"65.27907879305678","65.27907879305678","0102000020E6100000040000006D2BAC0AC3023D404C1938A0A5884440C9BFE0E4C8023D402AABE97AA2884440CE001764CB023D403659A31EA2884440D8898164F0023D400B2AAA7EA5884440"
879,1402,1402,"7.879234961244024","7.879234961244024","0102000020E61000000200000077CB1F1D68033D400AE2F20EA6884440C718B38064033D405352712DA4884440"
880,86,1406,"36.26329290036847","36.26329290036847","0102000020E61000000500000023DA8EA9BB003D40A14ACD1E68854440D7EC9282B8003D406167AFE36485444098E19A96B3003D4003EFE4D363854440EEAF1EF7AD003D40EB50F28F638544401015F428A6003D40D96F37D263854440"
881,1407,1408,"202.38820645840437","202.38820645840437","0102000020E61000000A0000000BB37515F7023D404AF5F81807884440ED293927F6023D40DA1775520488444030DD7FBFF3023D40A6E210BB00884440A5F8F884EC023D403B0F385CF5874440C5991540E7023D40A5129ED0EB87444087C267EBE0023D40F7A52325E287444047832568DD023D40F4FA93F8DC874440739EB12FD9023D40D514B7C0D487444009AC7713D7023D40E34AE251CF874440398C3853D7023D40D9D6AAB8CC874440"
882,1409,1407,"17.40048227475927","17.40048227475927","0102000020E610000002000000F4BE96FCF4023D40476D872B0C8844400BB37515F7023D404AF5F81807884440"
883,1399,64,"100.86219282092749","100.86219282092749","0102000020E61000000500000027C4B70B28033D403EDBB46334884440D1AD7C3B2E033D4046C1429C3D8844401CF79CAA31033D404367E3D2428844408EA78A4E3B033D40C6EC1B4E4F884440FF8A46883C033D4048C5FF1D51884440"
884,1410,1411,"21.762884668988683","21.762884668988683","0102000020E6100000030000008EEB3AAF0C033D40A0FA07910C884440B65E78CA0F033D40210F33EA10884440E5AECA2A11033D4073637AC212884440"
885,1412,1367,"116.96712485858848","116.96712485858848","0102000020E610000004000000248C5539A3003D40E144F46BEB874440AEFD5360B7003D40C373000EEB874440671BC92FCD003D406AE67FA8EA8744402524D236FE003D400CE47E2CE9874440"
886,531,521,"252.57420112744103","252.57420112744103","0102000020E61000000D000000127C1D82F4003D405F3BBDF7DC8744409D6516A1D8003D401BA7D71CD6874440C8ADEEFDB2003D4085002A66CE87444009A87004A9003D407BEE4E88CA874440CB187A1FA2003D40ACF424FAC6874440B7F4C3639A003D40663A2AEDC38744400DC347C494003D400ECD8646C1874440E0C61CBA8F003D40CA0457D4BB87444025BA1DD088003D403DCCA843B8874440C9117C1D82003D409D3C7661B587444007848C367D003D401CC6EE4CB2874440E1D4079277003D405405FE4BAD87444094B3C1D375003D40D4DC651AA8874440"
887,1413,1414,"379.15514188099576","379.15514188099576","0102000020E610000010000000CE8EAF986CFD3C401643835EC98744405BB56B425AFD3C40FD56A137CB8744402BC3B81B44FD3C406E8214E1CB8744404C981F6E3DFD3C4035BE8AE7C78744408FEF41BE3AFD3C4006A2821EC58744403D450E1137FD3C407308C14FC1874440CE250B4E33FD3C40D41C6A25BE8744409A94826E2FFD3C40597DBFE2BA874440B9292F432DFD3C4084A6800FB9874440A639C31E24FD3C40C4584BA6AF8744403235AE241EFD3C408DD47B2AA7874440947DA19119FD3C40A335ABE39D874440A2B3CC2214FD3C400954FF209287444049F8399913FD3C40BDF039668F8744407B18B5560FFD3C406E6F12DE79874440060830760CFD3C402CA51DED6E874440"
888,1415,1416,"17.351720862412687","17.351720862412687","0102000020E6100000020000000F327F3B3FFF3C40A732D6485C8744403A6C6CC031FF3C403C7CE3B55C874440"
889,1417,790,"191.64899390270358","191.64899390270358","0102000020E610000005000000F325AF29EBFC3C40BFFFA03F7E86444022AA4B21EBFC3C40917EFB3A7086444088FF2A76EAFC3C405C829DAC62864440B3E66CA6E7FC3C405E85949F54864440C2644FA7E1FC3C4018DCC5EA45864440"
937,1496,1497,"233.2635574520396","233.2635574520396","0102000020E610000002000000A1FBCD1F2EFA3C400FA8ED15CC8744407849F7CEC3FA3C4007A6892DF3874440"
890,1418,1419,"387.6872922825642","387.6872922825642","0102000020E6100000080000000525164218FD3C40E7C2ED75F786444062F316B435FD3C40F596BC4BF3864440061E296C50FD3C407468ECA6EF864440F25F200890FD3C40E57CB1F7E286444067AA7180AAFD3C40A78B5E57DD8644407791F8CBDDFD3C40B7CAB84EC8864440F838D384EDFD3C40440E5BC4C1864440B4E7323509FE3C401ACEEB3EB6864440"
891,1420,1421,"89.3804730059016","89.3804730059016","0102000020E610000002000000E0B7C60CF9FC3C408DECEF11D6864440E94DA0E3FEFC3C40D00946CABB864440"
892,89,282,"113.48292659116987","113.48292659116987","0102000020E610000004000000AD927EB1ADFD3C4008889345AB8644402D5E2C0C91FD3C407982B34A9F864440B2906FA58DFD3C4026B8A2DE9D864440725F18FA71FD3C40F19B679192864440"
893,1422,1423,"53.696634731193065","53.696634731193065","0102000020E610000002000000882CD2C43BFE3C40B321A413AE8644405B87591E5AFE3C40B92F0CFDB8864440"
894,1424,1425,"106.74540945614454","106.74540945614454","0102000020E61000000600000047FA59D18BFF3C40A7E1009FC48644407E64840195FF3C408E7F55E4C6864440E1968FA4A4FF3C40250C5E4FCF864440EAF81EE4ABFF3C401019FB37D4864440FCA0D398B5FF3C4090F3A386DB864440C21EC99BB2FF3C4041EEC792DE864440"
895,1426,1427,"49.47039193768485","49.47039193768485","0102000020E610000004000000B311E39068FD3C40A9D3CB39C286444068FC0CB963FD3C40865F45A1C0864440AAA6DA5D56FD3C408450943AB7864440BC11CC8756FD3C40FCCEE5BCB5864440"
896,1428,1429,"53.98557935786675","53.98557935786675","0102000020E610000002000000ECC781B284FE3C40DA571EA4A78644400C789961A3FE3C402227028BB2864440"
897,1430,1431,"222.17768235926553","222.17768235926553","0102000020E610000003000000DBB9D51819FF3C402EE7AD15C8864440A9273D1DD9FE3C4056325B0DE48644407B979C24A7FE3C4063C4F473F9864440"
898,1432,1433,"257.9745782595345","257.9745782595345","0102000020E6100000070000008E57C5C0DFFE3C407A66930DB58644402EBAAB0D04FF3C40D9B9C4ECC0864440DBB9D51819FF3C402EE7AD15C88644400D141D6E2CFF3C40D8B6CDF9CE864440EC81FBA655FF3C40A1A014ADDC86444064A7696160FF3C405ED328C9DF864440BC687EEB79FF3C40B4626EADE5864440"
899,1434,472,"103.26718286056533","103.26718286056533","0102000020E6100000030000000D141D6E2CFF3C40D8B6CDF9CE86444094CED1F423FF3C40CF431262D38644402FF2FCB330FF3C409303D1EEEB864440"
900,1424,1434,"155.61569068281872","155.61569068281872","0102000020E61000000400000047FA59D18BFF3C40A7E1009FC486444052280B5F5FFF3C4051C8844EBE864440B6A73F564BFF3C4051C8844EBE8644400D141D6E2CFF3C40D8B6CDF9CE864440"
901,1435,1436,"219.08283542577627","219.08283542577627","0102000020E61000000C000000B08CB2237AFE3C40761893FE5E87444015472FB484FE3C407D6B71D75C874440DEE2868494FE3C40C0385DBB59874440E2EF726C98FE3C40B51A12F75887444018E71489AEFE3C409F7422C154874440F5A91908B8FE3C408EE156E65287444091F69A79CDFE3C40A67F492A53874440DD3FBBE8D0FE3C4011926005538744403755F7C8E6FE3C4047077F1A528744401586127706FF3C4066F84F3750874440FAFD518A0CFF3C40FB891414508744404B7DB4931CFF3C400738CEB74F874440"
902,1437,1438,"24.5409203656183","24.5409203656183","0102000020E610000003000000C0D99C39DAFD3C4090D552E520874440982721A2E2FD3C40CF3C6F19268744401AD2F24DE4FD3C406943B40C27874440"
903,1439,1440,"150.13015994374618","150.13015994374618","0102000020E61000000A0000006F2EFEB627FE3C4080379325298744407A60B65329FE3C409F2864422787444004F40C2B26FE3C40A1681EC022874440BAB65CA21FFE3C400960144E1C874440F103A1061DFE3C403AA869BC1987444088A1D5C919FE3C40245E9ECE15874440B32CF3B116FE3C404AFE710C128744406CDC515216FE3C40C66CC9AA08874440EFA600BD15FE3C40A95956500787444080C63B7606FE3C40D0A9752C00874440"
904,1441,1442,"94.09486372807109","94.09486372807109","0102000020E6100000050000004A4563EDEFFE3C4075D1EBAA9B8744409D7D8A8807FF3C40A4DFBE0E9C8744405A6E1FA809FF3C4012BCC6D39787444094B1EB2818FF3C405FFDE9509787444053A005572FFF3C4017BB7D5699874440"
905,1443,1444,"87.78494677061565","87.78494677061565","0102000020E6100000040000006CDC515216FE3C40C66CC9AA08874440DE78D21D1FFE3C402ACAA5F10B874440DA40159227FE3C403AFB14110F8744400588821953FE3C404D4464FD0B874440"
906,371,1445,"233.42752691580654","233.42752691580654","0102000020E61000000E000000B4739A05DAFD3C4035E5547C8D874440BECD2C53DDFD3C405D9D08878387444034DEB133E0FD3C40AD46C0328087444054C48E6BE8FD3C40288705AD76874440E2783E03EAFD3C40D632BED474874440F838D384EDFD3C40BB4560AC6F87444055490966F1FD3C405FDF3DF66987444089C6246DF4FD3C40A8CBBD1B66874440FF7A8505F7FD3C409E712BCE6287444008115FDCFCFD3C40CB36CBC05C874440BEC8BA6E00FE3C40674FB80D59874440759483D904FE3C40A57911B75487444098DAF74D06FE3C40EEA710D951874440158C4AEA04FE3C40158266214B874440"
907,1446,1447,"260.2286948425071","260.2286948425071","0102000020E61000000E0000000155377238FE3C408E469968EB8644400E886B1041FE3C40F1B7E287EF8644406743FE9941FE3C40F49084D8F4864440B464445843FE3C4052EFA99CF6864440F5E0496650FE3C40570B47EB038744400588821953FE3C404D4464FD0B8744407A64BD6257FE3C4020ADD62E12874440EA5BE67459FE3C4073D30BE313874440F87AAD3A61FE3C406AE44E441A874440ACBE04B86AFE3C408FB575262387444075012F336CFE3C4022F312AD26874440E027B3E66CFE3C40A49DE45828874440AF2715E86EFE3C404EBBF31F2D874440080B822271FE3C409882DA1434874440"
908,1440,1439,"174.03308191937606","174.03308191937606","0102000020E61000000A00000080C63B7606FE3C40D0A9752C00874440C90567F0F7FD3C405C9434DA05874440A217A4CFFDFD3C40F38299000D874440D64C086701FE3C4014FF1C8B12874440B6CBC86A04FE3C4012071A7D1687444036DABB500AFE3C4044FCC3961E874440001DE6CB0BFE3C4088AA4EBD24874440C9EC87331AFE3C400AF9FB20268744409C9DB1D41FFE3C400A698D41278744406F2EFEB627FE3C408037932529874440"
909,1448,1449,"25.05952647605104","25.05952647605104","0102000020E6100000020000003DA4CE92B6FD3C408654F6025887444060E1C913ADFD3C40068EBA8C51874440"
910,1450,1451,"223.08890594039644","223.08890594039644","0102000020E61000000D000000B35DA10F96FD3C406D2A4135148844406123FF8293FD3C40369B7DD415884440E0F42EDE8FFD3C40FAAAA635178844404A82CBBE86FD3C403AD67BE019884440BD23BE6E6CFD3C40E301C00C21884440A651370653FD3C400F0C207C2888444088635DDC46FD3C40CC9A58E02B884440C550F3FA38FD3C402A690FC52E8844407E9BB45F2DFD3C40DB977D68308844402082058B1EFD3C40AB69CD4532884440D1CFD4EB16FD3C40514CDE003388444059068B790CFD3C407A0D0BFF33884440642FCA2203FD3C401AD1877835884440"
911,1452,1453,"23.826532907722537","23.826532907722537","0102000020E6100000070000001962ABBAFDFC3C40A81ABD1AA0884440AE974B4FFDFC3C404FCFBBB1A08844405BE1A7BBFCFC3C409C80704FA1884440F663EEB5FBFC3C4012B1D2EEA18844401ACA3FE9FAFC3C40D1798D5DA28844403903C875F8FC3C403BA01111A3884440D841CAF4F0FC3C40053F60D4A4884440"
912,1454,1455,"75.89597445400747","75.89597445400747","0102000020E61000000C0000006F6B6688BEFC3C40FE00B562C9874440E7A7380EBCFC3C40257FE662C2874440B252F7B7BAFC3C40740EF9C2BF8744405A83F755B9FC3C405D482CCEBD87444036F5CB71B8FC3C40414F5EBFBB874440EF004F5AB8FC3C40EEE0719BBA874440F5BD86E0B8FC3C40CBF6216FB98744406B025658BAFC3C40D7EC9282B88744401DE90C8CBCFC3C40A8829BD6B787444086A7FC10C0FC3C40847EA65EB7874440B5F74E71C1FC3C40968D7340B787444011305F03C7FC3C403D2E05FFB6874440"
913,1076,1456,"29.966228497645346","29.966228497645346","0102000020E6100000080000006CAFAA03C5FC3C4021600894A8874440BF99982EC4FC3C40386E8CF8A98744402BACAF09C4FC3C400D73DDEFAB87444013F4177AC4FC3C40E968B004AD8744401EB63EF6C4FC3C406B894B44AE8744404835ECF7C4FC3C40EE4DC23BAF8744405AE89491C4FC3C40B8AA9102B08744400E6B2A8BC2FC3C4052DFE819B1874440"
914,1457,1458,"168.98544907260327","168.98544907260327","0102000020E610000002000000F584251E50FC3C4073524E6A1E874440B19D94EE53FC3C4087B13B93EC864440"
915,1459,1460,"110.80175102599442","110.80175102599442","0102000020E610000008000000E08B8A9356FB3C40460081183288444030CE29125DFB3C406AAE89BB30884440F47002D369FB3C40008E3D7B2E88444045B1266085FB3C402071D9322A88444088A130838CFB3C40DF3FCC14298844404803D3C496FB3C40F887D28327884440451F3D8F9BFB3C40ABA80BC2268844403A0A6BBEA5FB3C40ED41AD0E25884440"
916,1461,1462,"236.4850284452253","236.4850284452253","0102000020E61000000D000000A603A3DCC7FB3C40B0A7C24428884440D227A897CEFB3C40ACFF73982F884440232E008DD2FB3C4009E2975533884440F6AADF96D9FB3C40AEFAB72638884440A0C8EE5DDEFB3C402453F4763A88444033761D05E3FB3C40702C83C53C88444028DD4C3BEBFB3C4086483C8F4088444055C2137AFDFB3C405230BEC3488844409BB3999E0BFC3C40E305C71B4F88444066D7625C16FC3C40B77471C053884440871AE0DD25FC3C40F55F8CED5A8844407AF0243328FC3C40D72C3CD45B884440697A3F2432FC3C40B7D3D68860884440"
917,1460,1463,"114.12736295102529","114.12736295102529","0102000020E6100000080000003A0A6BBEA5FB3C40ED41AD0E25884440DEC66647AAFB3C40E371512D22884440AD927EB1ADFB3C40A2D0B2EE1F8844408EA1AD94AFFB3C402779BF1B1C88444006AA3583AEFB3C40EE2AFFB5178844406D533C2EAAFB3C406DFC2E111488444013132FAAA0FB3C40CFC023850D884440C68C4BB093FB3C40C7A0134207884440"
